id,price
10449807,279.19737888318014
1178389,161.97497403255812
23838063,63.29089249257049
14415799,140.17641152132495
6555262,69.67061588010426
33782555,111.83063376105278
6669443,88.09006032163555
36306938,61.88453030810561
12814195,74.34145617008764
10100799,165.25073193790013
18213425,134.35647345593563
22307800,152.76189850501382
25350617,100.48349933800814
31760403,51.7310486896297
29672090,205.80317155753
8672280,203.07174793657362
4165278,105.85787309544462
19889906,151.66981866723728
1745430,113.68158626607466
16212767,186.85402741498706
32814524,47.03834612961438
4173751,132.98348087213907
28340136,80.62615738164729
22535503,90.94450841237055
1635672,222.7004585258279
16244096,53.43075311510319
36077537,115.24648925253402
13377443,61.309628046393726
13186007,119.38219947871553
44229,82.29692449694862
66741,187.93297555110286
22275245,100.67358557431058
375249,53.016314978223136
10941762,287.09044980186866
6957328,74.18813613766628
34774436,68.41540672050199
14452731,62.01094020033332
30246815,162.04041045963635
25372531,76.54437807047147
22779542,613.2031499187931
30439949,187.04705807708672
29146109,56.41774144487975
6370889,55.11392532345563
1945115,79.11128884027467
13955165,197.9093179220527
20659540,104.7024761685916
29880984,341.66521939324355
4129212,70.0489367880065
15620823,203.97811923349494
3764540,166.10822376774618
16298489,66.7679369379352
21437509,58.686870328527775
845417,202.37442903743056
34315546,109.27020156116146
17842111,127.68018353393441
2683387,119.37360655171173
13710241,106.3652978506939
25281618,173.90217082226238
1914630,78.22314632716527
33827823,88.5268928764306
27941636,88.91016939182832
13446580,160.24667141870387
10899004,178.33542210134482
5013556,141.66206126461583
1781786,199.16585397521678
21023888,56.18504433814091
23612962,223.7234863002786
14551515,68.81343476870845
4624657,265.90577274966023
8951763,127.87703795167624
21009737,342.3196396750845
18857875,112.19350976108805
2111172,74.24489245172282
33831129,170.96317837709634
34320238,137.1390683047582
16381746,113.38573783195127
13126582,222.10399490118058
2075471,79.60178991724028
19672894,63.0742655822301
27606109,56.18229856803882
3895455,64.03941536332825
9590866,77.20340152537867
21967654,118.27013181428183
30937740,316.2509273121884
30187331,62.49260429987426
13435285,202.63001537485636
23078073,238.00606874585537
21274330,225.03214277217722
11656367,231.75185781009492
1614964,94.06958942677954
34152598,55.84093058738574
7610785,210.36130768053403
15872277,109.66920760695936
26784754,70.30761596598624
29704596,93.26096851049161
14366054,70.39211094913571
12093494,275.53174124812995
35539920,71.28446227708517
20870201,146.1831955456367
8423666,65.80864048832782
14706784,60.52105552465834
26988903,151.0012958542712
19634067,87.96229719695178
