id,price
10449807,266.9482913600266
1178389,189.53490688984112
23838063,64.4168712530335
14415799,137.37901452743077
6555262,76.15325383679762
33782555,92.43298489363904
6669443,101.6369047897843
36306938,33.803312463946526
12814195,81.10342453847562
10100799,156.92757709066547
18213425,121.26265674226114
22307800,163.93743277170532
25350617,105.035641305273
31760403,34.91314614088243
29672090,182.45826434082082
8672280,204.60741013620384
4165278,88.30698588685898
19889906,158.20764352572382
1745430,92.87274891757049
16212767,173.52470694062913
32814524,48.92065837399774
4173751,120.96968153554644
28340136,83.56519888413428
22535503,92.62208923750795
1635672,274.0598522359907
16244096,22.149224282583248
36077537,97.76943632753459
13377443,60.50724798366454
13186007,110.9753119821865
44229,74.97601154292424
66741,177.66706330722536
22275245,126.72093604254967
375249,43.85564458065859
10941762,301.2362089309165
6957328,82.65025424003956
34774436,70.61021559660288
14452731,52.28814596770141
30246815,166.4623924065055
25372531,84.48432547965255
22779542,994.394101388198
30439949,193.26700266203648
29146109,42.857835169829585
6370889,42.92211625333732
1945115,76.59951337816841
13955165,198.45625005567007
20659540,114.98175324657053
29880984,356.02607335472385
4129212,72.50048060720803
15620823,182.43705299042713
3764540,175.54105960645822
16298489,71.86250577668059
21437509,56.9770954202494
845417,183.3085586819007
34315546,84.50328912210306
17842111,131.81255225355673
2683387,123.62334191307161
13710241,115.2859766047194
25281618,167.41275701307967
1914630,87.8376087176899
33827823,76.97225370781085
27941636,121.66404148745559
13446580,143.55567954670798
10899004,159.5480074607378
5013556,136.38374330654253
1781786,197.42111984486507
21023888,56.00045761361406
23612962,245.4157026203599
14551515,66.2191170472226
4624657,276.0878962507144
8951763,177.9389326376215
21009737,413.15476717953834
18857875,110.7849550569147
2111172,79.48778894103378
33831129,175.232393613268
34320238,132.77141121859427
16381746,103.84526087936256
13126582,173.67959405189873
2075471,82.1342547813049
19672894,78.0425758464119
27606109,56.51375752147297
3895455,71.55267015918666
9590866,64.66340164493006
21967654,73.21445449140097
30937740,301.3229284336519
30187331,66.32607577324623
13435285,184.80984751844082
23078073,243.01701783337197
21274330,242.0982886523919
11656367,237.55855724315109
1614964,67.56393594808293
34152598,45.07040584380013
7610785,205.8600719753323
15872277,95.73482528209824
26784754,67.20808490563388
29704596,77.40914346264934
14366054,79.368279494128
12093494,261.0114961318332
35539920,46.11358617031016
20870201,139.27936992823894
8423666,48.1040534206863
14706784,55.606813815155334
26988903,158.27766517371657
19634067,90.85808463423506
17043468,116.91259245430447
8930935,171.5437533038214
22327622,74.66069629091218
29801113,71.43043204677637
29135797,248.74271575271882
1283453,102.83582713040275
27112835,250.34032432711626
26717562,331.1895073017674
8014087,97.46887286606876
12740226,90.65283131102572
24893756,142.71911566579965
22336218,116.07162579098
29518497,92.98514876462966
12356709,170.02118961678198
14071193,202.83780624663882
27046708,306.7908748051027
755703,70.32658541912893
2865117,144.72953477845633
15114265,74.25895085296932
3143838,78.96032747189649
35337525,155.16899787641168
6716066,144.39862982353722
34517384,37.2288717476969
24304881,144.5652828766298
7583507,71.29821036247309
7651474,142.3644401814181
